road_event_feed_info_feed_update_date,road_event_feed_info_version,road_event_id,subidentifier,road_name,road_number,direction,beginning_cross_street,ending_cross_street,beginning_milepost,ending_milepost,beginning_accuracy,ending_accuracy,start_date,end_date,start_date_accuracy,end_date_accuracy,event_status,total_num_lanes,vehicle_impact,workers_present,reduced_speed_limit,restrictions,description,issuing_organization,creation_date,update_date,types_of_work,lanes,geometry_linestring,geometry_multipoint
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00077+2024-04-05,ELP,IH-10,,westbound,Airway Blvd,,,,Estimated,Estimated,04/05/2024 12:00:00 AM,04/05/2024 11:59:59 PM,Estimated,Estimated,,5,some-lanes-closed,,,[],4/04 AM RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 4, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 5, ""lane_status"": ""open"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.392889 31.778471))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00077+2024-04-06,ELP,IH-10,,westbound,Airway Blvd,,,,Estimated,Estimated,04/06/2024 12:00:00 AM,04/06/2024 11:59:59 PM,Estimated,Estimated,,5,some-lanes-closed,,,[],4/04 AM RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 4, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 5, ""lane_status"": ""open"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.392889 31.778471))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00077+2024-04-07,ELP,IH-10,,westbound,Airway Blvd,,,,Estimated,Estimated,04/07/2024 12:00:00 AM,04/07/2024 11:59:59 PM,Estimated,Estimated,,5,some-lanes-closed,,,[],4/04 AM RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 4, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 5, ""lane_status"": ""open"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.392889 31.778471))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00077+2024-04-08,ELP,IH-10,,westbound,Airway Blvd,,,,Estimated,Estimated,04/08/2024 12:00:00 AM,04/08/2024 11:59:59 PM,Estimated,Estimated,,5,some-lanes-closed,,,[],4/04 AM RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 4, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 5, ""lane_status"": ""open"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.392889 31.778471))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00079+2024-04-09,ELP,LP-375,,southbound,North Loop,,,,Estimated,Estimated,04/09/2024 12:00:00 AM,04/09/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/06 AM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.29848 31.686653))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00077+2024-04-09,ELP,IH-10,,westbound,Airway Blvd,,,,Estimated,Estimated,04/09/2024 12:00:00 AM,04/09/2024 11:59:59 PM,Estimated,Estimated,,5,some-lanes-closed,,,[],4/04 AM RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 4, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 5, ""lane_status"": ""open"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.392889 31.778471))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00077+2024-04-10,ELP,IH-10,,westbound,Airway Blvd,,,,Estimated,Estimated,04/10/2024 12:00:00 AM,04/10/2024 11:59:59 PM,Estimated,Estimated,,5,some-lanes-closed,,,[],4/04 AM RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 4, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 5, ""lane_status"": ""open"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.392889 31.778471))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00077+2024-04-11,ELP,IH-10,,westbound,Airway Blvd,,,,Estimated,Estimated,04/11/2024 12:00:00 AM,04/11/2024 11:59:59 PM,Estimated,Estimated,,5,some-lanes-closed,,,[],4/04 AM RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 4, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 5, ""lane_status"": ""open"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.392889 31.778471))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00077+2024-04-12,ELP,IH-10,,westbound,Airway Blvd,,,,Estimated,Estimated,04/12/2024 12:00:00 AM,04/12/2024 11:59:59 PM,Estimated,Estimated,,5,some-lanes-closed,,,[],4/04 AM RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 4, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 5, ""lane_status"": ""open"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.392889 31.778471))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00077+2024-04-13,ELP,IH-10,,westbound,Airway Blvd,,,,Estimated,Estimated,04/13/2024 12:00:00 AM,04/13/2024 11:59:59 PM,Estimated,Estimated,,5,some-lanes-closed,,,[],4/04 AM RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 4, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 5, ""lane_status"": ""open"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.392889 31.778471))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00077+2024-04-14,ELP,IH-10,,westbound,Airway Blvd,,,,Estimated,Estimated,04/14/2024 12:00:00 AM,04/14/2024 11:59:59 PM,Estimated,Estimated,,5,some-lanes-closed,,,[],4/04 AM RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 4, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 5, ""lane_status"": ""open"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.392889 31.778471))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00077+2024-04-15,ELP,IH-10,,westbound,Airway Blvd,,,,Estimated,Estimated,04/15/2024 12:00:00 AM,04/15/2024 11:59:59 PM,Estimated,Estimated,,5,some-lanes-closed,,,[],4/04 AM RIGHT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 4, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 5, ""lane_status"": ""open"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.392889 31.778471))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00079+2024-04-06,ELP,LP-375,,southbound,North Loop,,,,Estimated,Estimated,04/06/2024 11:00:00 AM,04/06/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/06 AM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.29848 31.686653))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00079+2024-04-07,ELP,LP-375,,southbound,North Loop,,,,Estimated,Estimated,04/07/2024 12:00:00 AM,04/07/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/06 AM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.29848 31.686653))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00079+2024-04-08,ELP,LP-375,,southbound,North Loop,,,,Estimated,Estimated,04/08/2024 12:00:00 AM,04/08/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/06 AM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.29848 31.686653))
04/02/2024 08:43:42 PM,2,SAT_2023-05-27_00009+2024-04-09,SAT,IH-35,,southbound,WEIDNER,,,,Estimated,Estimated,04/10/2024 02:00:00 AM,04/10/2024 10:00:26 AM,Estimated,Estimated,,2,unknown,,,[],CONSTRUCTION LCN 02439,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.391243 29.536081))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00079+2024-04-10,ELP,LP-375,,southbound,North Loop,,,,Estimated,Estimated,04/10/2024 12:00:00 AM,04/10/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/06 AM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.29848 31.686653))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00079+2024-04-11,ELP,LP-375,,southbound,North Loop,,,,Estimated,Estimated,04/11/2024 12:00:00 AM,04/11/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/06 AM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.29848 31.686653))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00079+2024-04-12,ELP,LP-375,,southbound,North Loop,,,,Estimated,Estimated,04/12/2024 12:00:00 AM,04/12/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/06 AM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.29848 31.686653))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00079+2024-04-13,ELP,LP-375,,southbound,North Loop,,,,Estimated,Estimated,04/13/2024 12:00:00 AM,04/13/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/06 AM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.29848 31.686653))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00079+2024-04-14,ELP,LP-375,,southbound,North Loop,,,,Estimated,Estimated,04/14/2024 12:00:00 AM,04/14/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/06 AM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.29848 31.686653))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00079+2024-04-15,ELP,LP-375,,southbound,North Loop,,,,Estimated,Estimated,04/15/2024 12:00:00 AM,04/15/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/06 AM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.29848 31.686653))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00080+2024-04-04,ELP,Joe Battle,,southbound,Bob Hope,,,,Estimated,Estimated,04/04/2024 03:00:00 PM,04/04/2024 11:59:59 PM,Estimated,Estimated,,4,some-lanes-closed,,,[],4/04 AM ENTRANCE RAMP andamp; LEFT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-entrance-ramp""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 4, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 5, ""lane_status"": ""open"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-106.269321 31.718664))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00080+2024-04-05,ELP,Joe Battle,,southbound,Bob Hope,,,,Estimated,Estimated,04/05/2024 12:00:00 AM,04/05/2024 11:59:59 PM,Estimated,Estimated,,4,some-lanes-closed,,,[],4/04 AM ENTRANCE RAMP andamp; LEFT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-entrance-ramp""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 4, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 5, ""lane_status"": ""open"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-106.269321 31.718664))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00080+2024-04-06,ELP,Joe Battle,,southbound,Bob Hope,,,,Estimated,Estimated,04/06/2024 12:00:00 AM,04/06/2024 11:59:59 PM,Estimated,Estimated,,4,some-lanes-closed,,,[],4/04 AM ENTRANCE RAMP andamp; LEFT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-entrance-ramp""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 4, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 5, ""lane_status"": ""open"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-106.269321 31.718664))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00080+2024-04-07,ELP,Joe Battle,,southbound,Bob Hope,,,,Estimated,Estimated,04/07/2024 12:00:00 AM,04/07/2024 11:59:59 PM,Estimated,Estimated,,4,some-lanes-closed,,,[],4/04 AM ENTRANCE RAMP andamp; LEFT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-entrance-ramp""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 4, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 5, ""lane_status"": ""open"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-106.269321 31.718664))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00080+2024-04-08,ELP,Joe Battle,,southbound,Bob Hope,,,,Estimated,Estimated,04/08/2024 12:00:00 AM,04/08/2024 11:59:59 PM,Estimated,Estimated,,4,some-lanes-closed,,,[],4/04 AM ENTRANCE RAMP andamp; LEFT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-entrance-ramp""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 4, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 5, ""lane_status"": ""open"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-106.269321 31.718664))
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00080+2024-04-09,ELP,Joe Battle,,southbound,Bob Hope,,,,Estimated,Estimated,04/09/2024 12:00:00 AM,04/09/2024 11:59:59 PM,Estimated,Estimated,,4,some-lanes-closed,,,[],4/04 AM ENTRANCE RAMP andamp; LEFT LANE CLOSED,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-entrance-ramp""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 4, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 5, ""lane_status"": ""open"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-106.269321 31.718664))
